"player_name" "overall_rating" "potential" "crossing" "finishing" "heading_accuracy" "short_passing" "volleys" "dribbling" "curve" "free_kick_accuracy" "long_passing" "ball_control" "acceleration" "sprint_speed" "agility" "reactions" "balance" "shot_power" "jumping" "stamina" "strength" "long_shots" "aggression" "interceptions" "positioning" "vision" "penalties" "marking" "standing_tackle" "sliding_tackle" "gk_reflexes"
"13" "Aaron Muirhead" 62.25 70 48 23 65 58 25 46 21 24 56 48 64.5 67.375 49 60.5 53 37 71 55 84.5 24 66.5 58.25 21 31 74 58.5 61.5 55 7
"14" "Aaron Niguez" 66.9259259259259 75.2962962962963 59.5555555555556 66.2222222222222 53.8888888888889 58.1481481481481 60 72.2592592592593 65 55.0740740740741 54.8888888888889 72.5925925925926 77.6666666666667 76.7037037037037 76.6666666666667 61.6296296296296 76.9259259259259 66.4814814814815 66.9259259259259 68 48.8518518518519 60.7407407407407 44.5555555555556 43.0740740740741 63.8888888888889 61.2962962962963 61.9259259259259 32.4074074074074 28.8888888888889 36 11.5555555555556
"15" "Aaron Ramsey" 78.5 84.675 72.875 70.925 56.75 82.675 73.925 78.875 64.6 69 80.15 80.15 72.8 70.15 73.35 75.25 71.925 77.225 62.85 88.975 68.1 75.2 67.325 67.525 76.7 81.05 75.175 59.3 68.925 64.15 9.625
"16" "Aaron Splaine" 54.625 62.625 54.375 51.375 42.375 55.875 41.375 52.375 44.375 42.375 51.375 51.375 65 66 64.5 52.375 60.75 53.375 52 55.625 38.875 51.375 48.375 29.375 51.375 54.375 54.375 42.375 46.375 44.375 8.375
"17" "Aaron Taylor-Sinclair" 62.6111111111111 69.5 59.6111111111111 23.8333333333333 58.3888888888889 61.8333333333333 24.3888888888889 63.8333333333333 56.3888888888889 57.3888888888889 46.3888888888889 61.0555555555556 72.3888888888889 74 74.3888888888889 61.3888888888889 66.2222222222222 57.9444444444444 64.3333333333333 78.8333333333333 67 26.7222222222222 64.3888888888889 54.5555555555556 48.3888888888889 44.2222222222222 39.3888888888889 58.6666666666667 62.5 60.5555555555556 8.38888888888889
"18" "Aaron Wilbraham" 61.7727272727273 64.1363636363636 47.3636363636364 64.4545454545455 72.8636363636364 56.0909090909091 55.1818181818182 47.3181818181818 45.0454545454545 41.5909090909091 37.2727272727273 61.8181818181818 51.6363636363636 56.2272727272727 40.8181818181818 61.8181818181818 57.0909090909091 65.6818181818182 72.9545454545455 57.5909090909091 76.1363636363636 47.5 67.6818181818182 29.0909090909091 66.1363636363636 59.7272727272727 66.4545454545455 23.5454545454545 21.4545454545455 20.4090909090909 16.2727272727273
"19" "Aatif Chahechouhe" 69.375 74.5 69.5 78 57.1875 73.5 76.4375 75.1875 68.4375 62.4375 67.4375 73 74.5 75.125 74.75 66 66.375 76.3125 58.25 77.75 56.3125 72.3125 38.4375 34.9375 65.875 65.9375 73.1875 25.4375 26.4375 23.4375 9.4375
"20" "Abasse Ba" 65.6 70.6 41 33 73.2 55.8 24 30 35 43 45 44 60 61 59 59.6 73 48 75 67.2 72.8 39 73 62.8 59.6 61 53.6 65.2 62 57 16.4
"21" "Abdelaziz Barrada" 71.8571428571429 78.8571428571429 70.2142857142857 58.3571428571429 50.3571428571429 68 62.3571428571429 73.4285714285714 73.9285714285714 73.6428571428571 69.0714285714286 75.4285714285714 75.5714285714286 78.2857142857143 77.5714285714286 74.0714285714286 73.2857142857143 70.0714285714286 64.4285714285714 67.2857142857143 65.9285714285714 69.5714285714286 69.3571428571429 35.3571428571429 67.2142857142857 71.6428571428571 62.5 34.3571428571429 41.3571428571429 32.3571428571429 6.35714285714286
"22" "Abdelfettah Boukhriss" 64 69 47 29 65 57 36 47 27 45 55 52 62 67 65 64 59 57 64 65 65 37 67 59 23 52 42 64 65 62 10
"23" "Abdelhamid El Kaoutari" 68.2857142857143 73.5714285714286 61.1428571428571 20.047619047619 62.3333333333333 61.8571428571429 23.1904761904762 43.9047619047619 22.1904761904762 22.1904761904762 55.5238095238095 58.2857142857143 64.5238095238095 66.0952380952381 48.5238095238095 65.9047619047619 61.1428571428571 55.3333333333333 70.6666666666667 61.3809523809524 71.1904761904762 34.5714285714286 77.8571428571429 64 45.6190476190476 51.5238095238095 31.0952380952381 68.8571428571429 69.0952380952381 72.0952380952381 10.1904761904762
"24" "Abdelkader Ghezzal" 68.6923076923077 71.3076923076923 63.5 63.8461538461538 65.7307692307692 66.1538461538462 71.3076923076923 70.5384615384615 63 61.9615384615385 52.9615384615385 70.4615384615385 72.6923076923077 76.5769230769231 66.8461538461538 69.9230769230769 63.8846153846154 69.7307692307692 64.6538461538462 64.6538461538462 77.0769230769231 69.1538461538462 62.2307692307692 35 66.1923076923077 57.9615384615385 66.5384615384615 26.6538461538462 35.1923076923077 32.1923076923077 9.5
"25" "Abdellah Zoubir" 59 69 49 56 47 56 64 73 52 48 53 64 69.8 70 73 67 63 57 65.4 47.6 43 53 36 28 52 46 58 36 32 30 14
"26" "Abdelmalek Cherrad" 61.6 73 49 64 63.4 54 58 56.4 46 44 27 62.8 69 54 66 58 62 63 74 58 61 59 52 56.4 66 66 57.8 30 34 36 18.6
"27" "Abdelmalek El Hasnaoui" 63 72 42 52 39 64 40 72 67 45 56 67 75 78 82 62 72 48 65 62 53 52 40 23 46 64 46 32 33 40 8
"28" "Abdelouahed Chakhsi" 54.3333333333333 59.5 53 34.3333333333333 48 56.6666666666667 29 52.6666666666667 35 39 56 51.8333333333333 69 62 56 55 59 56 63.5 71 71 50 49.6666666666667 47.3333333333333 51.8333333333333 53 45 51.1666666666667 58.3333333333333 53 10
"29" "Abderrazak Jadid" 63.3076923076923 65.5384615384615 64.6923076923077 57.2307692307692 47.2307692307692 64.6153846153846 62.3076923076923 65.5384615384615 69.8461538461538 63.8461538461538 62.4615384615385 70.5384615384615 68 67.1538461538462 63.1538461538462 57 63.6153846153846 65.2307692307692 52.6153846153846 60.7692307692308 51.4615384615385 60.6153846153846 51.6923076923077 51 59.8461538461538 62.0769230769231 56.7692307692308 45.6153846153846 45.1538461538462 43.6923076923077 14.0769230769231
"30" "Abdou Diallo" 63.1 72.2 41.4 29.4 60.4 58.4 36.4 46.4 40.4 31.4 45.7 49.4 60.1 63.7 46 52 64 41.4 74.2 68.8 58.2 23.4 59.7 60.9 29.4 32.4 40.4 65.2 71.2 68.2 7.4
"31" "Abdou Traore" 67.48 74.08 59.4 59.16 59.92 73.44 61.72 72.36 65.76 45.84 67.4 73.6 73.04 71.12 75.2 65.4 68.2 63.64 55.16 61.36 61.56 59.2 55.88 58.32 55.68 69.36 48.84 61.48 60.6 59.44 10.32
"32" "Abdoul Ba" 63.2857142857143 67.5714285714286 34.2857142857143 29.2857142857143 55.2857142857143 56.2857142857143 31.2857142857143 35.2857142857143 26.2857142857143 29.2857142857143 32.2857142857143 51.2857142857143 58.2857142857143 64.7142857142857 47 55.2857142857143 25 40.2857142857143 55.8571428571429 52 95 26.2857142857143 48.2857142857143 58.2857142857143 27.2857142857143 30.2857142857143 46.2857142857143 62.8571428571429 68.8571428571429 63.8571428571429 14.2857142857143
"33" "Abdoul Karim Yoda" 62.7727272727273 67.1363636363636 59.5909090909091 46.5909090909091 48.9545454545455 64.5909090909091 45.4545454545455 62.7727272727273 50.9090909090909 52.6818181818182 53.9090909090909 66.3636363636364 75.1363636363636 75.3636363636364 71.1818181818182 56.4090909090909 61.4545454545455 58.9545454545455 67.5 70.8636363636364 64.0454545454545 45.7272727272727 62.0454545454545 42.7727272727273 57.0454545454545 53 50.2272727272727 49.7727272727273 53.5909090909091 46.5909090909091 8.27272727272727
"34" "Abdoul Razzagui Camara" 68.2916666666667 74.5416666666667 63.9166666666667 66.6666666666667 64.2916666666667 64.5416666666667 57.4583333333333 70.3333333333333 65.125 48.2916666666667 61.2916666666667 67.25 78.7083333333333 80.1666666666667 74.7083333333333 68.1666666666667 72.5 70.9583333333333 69.4583333333333 67.875 67.5416666666667 68.375 63.4583333333333 29.125 59.5 64.9166666666667 51.4166666666667 21.7916666666667 21.6666666666667 20 16.2916666666667
"35" "Abdoulay Konko" 74.9354838709677 76.4838709677419 78.0967741935484 47.1290322580645 64.6774193548387 75.6451612903226 63.6129032258064 75.5483870967742 70.2903225806452 56.3548387096774 71.741935483871 75.6774193548387 81 82.2258064516129 78.7741935483871 74.1935483870968 74.3225806451613 71.8387096774194 77.6451612903226 77.8709677419355 73.5806451612903 65.5483870967742 77 72.5161290322581 66.8387096774194 63.9677419354839 53.3225806451613 71.0645161290323 74.7096774193548 77.9032258064516 14.9032258064516
"36" "Abdoulaye Ba" 70.5806451612903 76.5806451612903 34.2258064516129 21.2258064516129 80.2903225806452 50.0322580645161 29.2258064516129 34.0322580645161 35.2258064516129 54.3548387096774 41.0967741935484 51.258064516129 47.6774193548387 55.2258064516129 36.8709677419355 64.258064516129 43.3225806451613 55.5483870967742 71.6774193548387 64.5483870967742 82.0645161290323 47.8064516129032 83.9677419354839 68.4193548387097 24.2258064516129 38.9677419354839 64.1290322580645 69.4193548387097 72.1612903225806 65.8709677419355 14.2258064516129
"37" "Abdoulaye Bamba" 65.3333333333333 73.8666666666667 65.2666666666667 27.0666666666667 60.3333333333333 63.0666666666667 48.0666666666667 49.7333333333333 57.0666666666667 48.0666666666667 59.0666666666667 59.6666666666667 75.0666666666667 76.5333333333333 73.2666666666667 66.0666666666667 62.6 49.0666666666667 70.4 75.6 67.8 52.0666666666667 62.0666666666667 64.7333333333333 21.0666666666667 56.0666666666667 37.0666666666667 61.1333333333333 65.4666666666667 64.2666666666667 7.2
"38" "Abdoulaye Diaby" 68.3 73.75 65.9 73 65.65 67.9 64.45 65 51.9 48.65 62.65 62 84.1 86.4 79.05 69.95 78 63.4 69.95 71.85 58.4 56.75 50.65 42.95 68.65 65.3 61 41.45 42.45 43.85 8.4
"39" "Abdoulaye Diallo" 65.2631578947368 75.0526315789474 17.4210526315789 17.1578947368421 18.2105263157895 34.5263157894737 21.3157894736842 19 18.3157894736842 17.0526315789474 26.6842105263158 25.1052631578947 42 33.6842105263158 57 70.2631578947368 53.2631578947368 32.3684210526316 66 36.5263157894737 69.7368421052632 17.6842105263158 20.8421052631579 24 16.6315789473684 27.6842105263158 23.3684210526316 21.3684210526316 21.8947368421053 18.3157894736842 74.2631578947368
"40" "Abdoulaye Diallo Sadio,22" 72 76.2 60.3 68.2 67.8 73.15 71.8 75.2 61.85 71.2 65.2 74.6 78.5 79.65 73.4 71.85 60 74.15 71 72.4 69.6 73 47.7 45.2 65.65 72.3 67.2 36.45 31.2 21.2 12.2
"41" "Abdoulaye Doucoure" 64.6111111111111 74.8333333333333 51.0555555555556 50.6666666666667 58.3888888888889 68.2222222222222 34.6666666666667 62.2777777777778 30.1666666666667 32 62.4444444444444 66.4444444444444 65.5555555555556 63.7777777777778 60.7777777777778 60.6111111111111 63.5555555555556 64.1666666666667 71 67.7777777777778 69.3888888888889 53.4444444444444 67.4444444444444 64.1666666666667 49.5 63.1111111111111 44.1666666666667 56.2222222222222 66.5 60.3888888888889 13.1666666666667
"42" "Abdoulaye Faye" 72.2 73.8666666666667 36.1333333333333 38.9333333333333 77.3333333333333 53.7333333333333 34 44.9333333333333 29.4 30.5333333333333 58.5333333333333 54.8 51.3333333333333 49.2666666666667 44.8666666666667 69.5333333333333 61 46.6 76.2666666666667 58.5333333333333 82.1333333333333 31.4 81.2 67.4 43.7333333333333 42 43.2 71.6 74.4666666666667 71.3333333333333 11.9333333333333
"43" "Abdoulaye Keita" 60 68 44.2857142857143 33.2857142857143 52.7142857142857 64.2857142857143 42.2857142857143 53.2857142857143 38.2857142857143 39.2857142857143 61.2857142857143 62.2857142857143 61.2857142857143 64 57 56.7142857142857 74 62 59 61.5714285714286 58.1428571428571 54.2857142857143 58.7142857142857 64.2857142857143 56.2857142857143 58.2857142857143 53.2857142857143 45.1428571428571 63.2857142857143 58.2857142857143 8.28571428571429
"44" "Abdoulaye Meite" 69.5454545454545 73.6363636363636 39.7272727272727 34.1818181818182 76.1818181818182 54.9090909090909 30 28.3636363636364 29.7272727272727 32.8181818181818 48.9090909090909 55.5454545454545 56.2727272727273 49.4545454545455 39.4545454545455 58.1818181818182 59.6363636363636 45.8181818181818 74.9090909090909 66 83.9090909090909 41.5454545454545 80.1818181818182 65 49.5454545454545 43.6363636363636 61.4545454545455 66.9090909090909 69.9090909090909 64.8181818181818 15.8181818181818
"45" "Abdoulaye Toure" 59.8571428571429 74 46 34 66 65.5714285714286 39 57 41 49 63.8571428571429 59.1428571428571 61.5714285714286 57.8571428571429 46 69 41 57 59 68 74 47.2857142857143 67 56.1428571428571 35 45.1428571428571 39 54.4285714285714 61.1428571428571 57.5714285714286 7
"46" "Abdoulwahid Sissoko" 64.6190476190476 74 58.3333333333333 55.4761904761905 56.9523809523809 70.2857142857143 50.6666666666667 51.0952380952381 52.2380952380952 46.3809523809524 66.0476190476191 68 67.3809523809524 68.5714285714286 67.0952380952381 69.5238095238095 63.6666666666667 62.5238095238095 61.1428571428571 71.2380952380952 68.2380952380952 50.9523809523809 67.8095238095238 55.4761904761905 60.2380952380952 61.6666666666667 49.6666666666667 56.1904761904762 64.1428571428571 58.3809523809524 8
"47" "Abdourahman Dampha" 59.4444444444444 69.8888888888889 55.1111111111111 52.3333333333333 46.7777777777778 63.5555555555556 41.1111111111111 59.3333333333333 53 59 53.8888888888889 60.3333333333333 72.5555555555556 75.6666666666667 65.6666666666667 58.7777777777778 63.2222222222222 68.3333333333333 66.1111111111111 64.2222222222222 62.7777777777778 56.1111111111111 54.3333333333333 49.3333333333333 52.6666666666667 53.1111111111111 53.8888888888889 41.8888888888889 46.3333333333333 36.1111111111111 15.4444444444444
"48" "Abdul Aziz Tetteh" 64.2307692307692 66.4615384615385 45.2307692307692 36 48 62.6153846153846 50 60.5384615384615 73 31 60.7692307692308 61.2307692307692 57.2307692307692 63 57.7692307692308 65.5384615384615 45.3846153846154 63 73 71.0769230769231 84.3076923076923 66 65.1538461538462 63.6153846153846 55.4615384615385 62.6923076923077 44 65.6153846153846 63.4615384615385 59 15
"49" "Abdul Majeed Waris" 68.15 76.3 48.95 67.45 57.6 62.05 61.3 65.85 47.8 50 50.85 66.45 90.4 89.75 82.2 67.55 81.2 70.4 86.15 69.85 55.5 59.9 54.2 32.3 67.8 63.95 57.7 28.8 29.15 26.2 4.25
"50" "Abdul Osman" 59.2727272727273 63.9090909090909 44.9090909090909 36.8181818181818 54.6363636363636 62.3636363636364 28.9090909090909 54.1818181818182 41.9090909090909 31.9090909090909 54.2727272727273 58.1363636363636 64.5 66.7272727272727 58.5909090909091 59.8636363636364 70.7272727272727 41.8181818181818 66.4545454545455 75.5454545454545 72.7272727272727 33.4545454545455 61.2272727272727 60.6363636363636 46 50.6363636363636 47.8636363636364 60.8636363636364 62.6363636363636 59.3181818181818 16.2272727272727
"51" "Abdul Rahman Baba" 69.962962962963 78.037037037037 72.8518518518518 45.3333333333333 62.7037037037037 68.1111111111111 36.7777777777778 73.1851851851852 52.3703703703704 22.1111111111111 58.2962962962963 72.037037037037 78.4814814814815 82.7037037037037 69.8148148148148 67.2592592592593 70.4444444444444 52.2592592592593 60.9259259259259 74.3703703703704 70.5185185185185 41.3703703703704 69.4074074074074 62.3703703703704 54.4444444444444 47.7037037037037 40.962962962963 67.4444444444444 73.2222222222222 71.037037037037 9.11111111111111
"52" "Abdul-Yakinu Iddi" 63.4666666666667 65.9333333333333 53.7333333333333 48.2 46.4666666666667 64.2666666666667 53.3333333333333 72.9333333333333 51 55 61.7333333333333 70.7333333333333 71.3333333333333 67.7333333333333 77.3333333333333 64.3333333333333 75.3333333333333 60 71 67.8666666666667 47.8666666666667 58.0666666666667 44.5333333333333 47.3333333333333 52.5333333333333 60.3333333333333 49.0666666666667 30 42.4666666666667 42.6 15.6
"53" "Abdulkader Keita" 80 82.5 74.875 72.5 77.125 73.125 68.5 83.25 69 59.5 64.75 78.875 89.25 85.5 84.125 80.25 65 86.75 77.125 75.875 86.875 76 71.25 58.5 80.25 69.5 84 18 28 23 14.125
"54" "Abdulla Fatadi" 57 58 47 60 37 62 42 67 53 39 58 64 78 76 67 51 71 57 56 63.6666666666667 75.3333333333333 40 47 33 40 50 48 37 33 42 14
"55" "Abdullah Al Hafith" 62.2666666666667 70.2 35.3333333333333 31.7333333333333 60.9333333333333 38.3333333333333 37.7333333333333 37.3333333333333 30.3333333333333 32.5333333333333 38.3333333333333 46.7333333333333 62.4 63.8 56.9333333333333 56.4666666666667 52.4 41.3333333333333 67.6666666666667 67.5333333333333 70.9333333333333 34.3333333333333 73.4666666666667 65.2666666666667 29.3333333333333 41.3333333333333 43.3333333333333 59.1333333333333 64.8666666666667 63.7333333333333 6.33333333333333
"56" "Abdullah Omar" 55.5 59.25 47.5 44.25 53 59.25 44 57.75 53 52.75 50.75 52 66.25 60 80 61.5 56 63 58 57.25 56.5 54.75 58 45.75 50.5 60 50 49 49.5 47 20
"57" "Abdullahi Shehu" 71 78.3333333333333 70 36 59 76 40 65 51 47 74 70 75 77.3333333333333 66 73.1666666666667 65 59.5 75 82 69 48 68 70 61.5 63.5 51 59 68 72 15
"58" "Abel" 72.2 74.4 71.6 50.4 56.8 75 48 67.8 51 56.2 71.4 73.4 75.2 75.8 74 73 75 72.6 74 77.6 77 52.4 69 73 72.2 75 75 72.6 73.2 72 16.4
"59" "Abel Aguilar" 72.2857142857143 73.7142857142857 57.1071428571429 60.6071428571429 72.5357142857143 76.8214285714286 53.9642857142857 63.2142857142857 62.6785714285714 63.2857142857143 69.75 73 54.8214285714286 53.6785714285714 58.3928571428571 73.5357142857143 59.0357142857143 68.9285714285714 70.2142857142857 73.6071428571429 73.0357142857143 60.4642857142857 77.4285714285714 71.25 67.8214285714286 75.4642857142857 58.8928571428571 60.9285714285714 70.9642857142857 60.25 12
"60" "Abel Gomez" 68.35 69.75 64.8 57.3 48.1 74.1 55 62.7 78.65 74.5 78.8 68.85 55.5 53.7 53.85 65.5 58.9 76.3 53.95 64.75 63.6 70 62.3 60.05 63.2 74.9 58.2 56.3 60.1 47.15 9.75
"61" "Abel Hernandez" 71.9583333333333 80.4583333333333 47.1666666666667 72.3333333333333 66.9583333333333 65.75 74 70.3333333333333 67.9166666666667 53.8333333333333 40 73.2083333333333 85.5 87.5833333333333 82.2916666666667 73.0416666666667 65.0416666666667 69.5 72.5416666666667 66.8333333333333 65.125 60.0416666666667 59.625 27.625 71.9583333333333 57.9166666666667 73.75 21.7083333333333 28.6666666666667 21.1666666666667 10.9583333333333
"62" "Abel Issa Camara" 67.9285714285714 71.7857142857143 62.8571428571429 70 67.2142857142857 58.1428571428571 54 68.0714285714286 65 40 51 63.2857142857143 68.2857142857143 75.1428571428571 68.2142857142857 65.7142857142857 61 74.7857142857143 75.5714285714286 72 72.2857142857143 72.1428571428571 53.1428571428571 12 63.2857142857143 60 69.2142857142857 14 17 20 8
"63" "Abel Khaled" 61 72.5 58 54 42 56 54 75 63 66 54 61 73.5 70 66.75 42 58 66 55 48.25 39 48 26 28 52 52 61 22 30 31 12
"64" "Abel Tamata" 66.6 72.6666666666667 64.1333333333333 49.1333333333333 63 66.1333333333333 41.8 65.8666666666667 39.1333333333333 39.7333333333333 57.3333333333333 64.1333333333333 70.8 71 69.9333333333333 64.9333333333333 60.2666666666667 47.1333333333333 59.6 70.4666666666667 72.2666666666667 50.1333333333333 66.7333333333333 64.3333333333333 35.8 48.1333333333333 52 67.7333333333333 68.6666666666667 67.6666666666667 7.13333333333333
"65" "Abella Perez Damia" 71.12 72.4 78.92 47.72 54.04 58.72 51.36 66.64 58.16 60.36 66.12 68.4 76.12 77.24 68.2 73.96 48.52 66.48 69.64 84.76 76.24 58.92 75.44 74.32 56.64 59.2 50.44 64.24 70.4 72.68 16.76
"66" "Abiola Dauda" 65.5 68.6875 44.375 71 53.8125 55.3125 59.625 64.5625 47.8125 41.3125 44.1875 63 80.0625 82.125 70.5625 61.5 69.1875 74.4375 66.0625 61 63.625 62.5625 57.875 37.5625 61.4375 51.75 47.0625 32.8125 35.125 24.5625 14.6875
"67" "Abou Diaby" 76.3333333333333 79.6666666666667 69.3703703703704 66 75.5555555555556 74.5185185185185 73.1111111111111 80.7407407407407 61.2592592592593 52.4814814814815 71.1481481481482 81.0740740740741 76.4074074074074 77.7407407407407 74.8148148148148 74.8148148148148 63.962962962963 81.1851851851852 70.9259259259259 78.3703703703704 84.6296296296296 68.1481481481482 79.8518518518518 70.8888888888889 76.8148148148148 77.5925925925926 72.2962962962963 69.4444444444444 73.1481481481482 72.5925925925926 12.6666666666667
"68" "Aboubacar Tandia" 62 65 41 63 66 54 53 54 36 32 44 57 67 60 54 61 81 70 73 64 82 45 49 45.3333333333333 60.3333333333333 50 53.3333333333333 21 22 21 16.6666666666667
"69" "Aboubakar Kamara" 60.1428571428571 69.1428571428571 32.1428571428571 64.1428571428571 66.1428571428571 58.1428571428571 51.1428571428571 62.1428571428571 44.1428571428571 42.1428571428571 41.1428571428571 60.1428571428571 64 65 59 58.1428571428571 69 58.1428571428571 66.8571428571429 62 57 54.1428571428571 32.1428571428571 23.2857142857143 57.1428571428571 49.1428571428571 71.1428571428571 21.1428571428571 22.1428571428571 20.1428571428571 10.1428571428571
"70" "Aboubakar Oumarou" 66.9333333333333 69.1333333333333 56 63.6 68.4 61.2 56.6666666666667 67.0666666666667 38 45 38 64.4 83.4 82.6 78 65.8 73.9333333333333 68.6666666666667 84.4 71.6 70.7333333333333 58 58 38 67.1333333333333 61.6666666666667 65.6 23 26.8 24.8 13
"71" "Abraham Gonzalez" 68.16 69.92 65.76 56.96 46.36 77.4 48.6 59.24 78.08 69.24 77.64 68.36 55.2 54.24 61.4 62.32 60.6 74.08 38.64 68.12 61 70.92 58.08 54.56 63.4 72.44 60.76 51.92 57.84 47.8 10.48
"72" "Abraham Guie Gneki" 69.25 73.25 44.375 74 61.375 56.375 69.625 69.625 48.375 40.375 40.375 67.375 85.375 83 75.375 70.375 65.375 65.375 69.375 68.625 56.375 59.375 67.375 22.375 66.125 46.375 40.375 12.375 16.375 19.375 5
"73" "Abraham Kudemor" 63.4444444444444 64.2222222222222 46 38.5555555555556 66.3333333333333 60.4444444444444 34.3333333333333 44.7777777777778 25.2222222222222 43 57 55.8888888888889 73 70.6666666666667 68.4444444444444 64.4444444444444 61 69.3333333333333 76.5555555555556 74.2222222222222 83 52.4444444444444 82 63.3333333333333 45.1111111111111 49.3333333333333 45 62.3333333333333 65.6666666666667 61.3333333333333 15
